in Hz,Spectrum in dBm
8.7414551E+03,-5.77669E+01
8.7417603E+03,-5.59869E+01
8.7420654E+03,-5.46469E+01
8.7423706E+03,-5.64069E+01
8.7426758E+03,-6.43069E+01
8.7429810E+03,-7.57069E+01
8.7432861E+03,-6.36269E+01
8.7435913E+03,-5.98869E+01
8.7438965E+03,-6.02069E+01
8.7442017E+03,-6.32869E+01
8.7445068E+03,-6.53869E+01
8.7448120E+03,-6.66669E+01
8.7451172E+03,-7.44869E+01
8.7454224E+03,-6.90669E+01
8.7457275E+03,-6.59269E+01
8.7460327E+03,-6.45669E+01
8.7463379E+03,-6.18469E+01
8.7466431E+03,-6.07869E+01
8.7469482E+03,-6.11669E+01
8.7472534E+03,-6.12469E+01
8.7475586E+03,-6.35869E+01
8.7478638E+03,-7.10069E+01
8.7481689E+03,-6.41269E+01
8.7484741E+03,-5.91469E+01
8.7487793E+03,-5.54269E+01
8.7490845E+03,-5.47269E+01
8.7493896E+03,-5.51669E+01
8.7496948E+03,-5.73269E+01
8.7500000E+03,-6.25469E+01
8.7503052E+03,-6.44669E+01
8.7506104E+03,-6.15669E+01
8.7509155E+03,-6.12669E+01
8.7512207E+03,-6.32069E+01
8.7515259E+03,-6.63669E+01
8.7518311E+03,-6.32469E+01
8.7521362E+03,-5.90269E+01
8.7524414E+03,-5.78469E+01
8.7527466E+03,-5.90269E+01
8.7530518E+03,-6.12469E+01
8.7533569E+03,-6.21469E+01
8.7536621E+03,-6.16069E+01
8.7539673E+03,-6.03269E+01
8.7542725E+03,-5.86269E+01
8.7545776E+03,-5.81869E+01
8.7548828E+03,-5.96669E+01
8.7551880E+03,-6.31469E+01
8.7554932E+03,-6.84669E+01
8.7557983E+03,-7.21469E+01
8.7561035E+03,-7.00669E+01
8.7564087E+03,-6.78269E+01
8.7567139E+03,-6.66269E+01
8.7570190E+03,-6.38469E+01
8.7573242E+03,-5.98469E+01
8.7576294E+03,-5.79269E+01
8.7579346E+03,-5.71469E+01
8.7582397E+03,-5.77069E+01
8.7585449E+03,-6.06469E+01
8.7588501E+03,-6.74869E+01
8.7591553E+03,-6.93469E+01
8.7594604E+03,-6.31269E+01
8.7597656E+03,-6.13069E+01
8.7600708E+03,-6.33269E+01
8.7603760E+03,-6.67869E+01
8.7606812E+03,-6.53069E+01
8.7609863E+03,-6.32869E+01
8.7612915E+03,-6.24669E+01
8.7615967E+03,-6.73869E+01
8.7619019E+03,-7.22069E+01
8.7622070E+03,-6.35069E+01
8.7625122E+03,-6.16269E+01
8.7628174E+03,-6.03469E+01
8.7631226E+03,-5.83869E+01
8.7634277E+03,-5.71069E+01
8.7637329E+03,-5.64269E+01
8.7640381E+03,-5.63869E+01
8.7643433E+03,-5.92069E+01
8.7646484E+03,-6.18269E+01
8.7649536E+03,-5.98069E+01
8.7652588E+03,-5.99069E+01
8.7655640E+03,-6.31269E+01
8.7658691E+03,-6.85869E+01
8.7661743E+03,-7.13469E+01
8.7664795E+03,-6.80469E+01
8.7667847E+03,-6.87469E+01
8.7670898E+03,-7.27069E+01
8.7673950E+03,-8.41269E+01
8.7677002E+03,-7.88469E+01
8.7680054E+03,-7.54669E+01
8.7683105E+03,-6.71469E+01
8.7686157E+03,-6.55269E+01
8.7689209E+03,-6.66469E+01
8.7692261E+03,-6.54869E+01
8.7695313E+03,-6.37469E+01
8.7698364E+03,-6.73669E+01
8.7701416E+03,-7.96269E+01
8.7704468E+03,-6.83469E+01
8.7707520E+03,-6.74269E+01
8.7710571E+03,-7.23869E+01
8.7713623E+03,-6.90469E+01
8.7716675E+03,-5.96869E+01
8.7719727E+03,-5.64069E+01
8.7722778E+03,-5.55669E+01
8.7725830E+03,-5.63069E+01
8.7728882E+03,-5.90469E+01
8.7731934E+03,-6.51269E+01
8.7734985E+03,-7.76069E+01
8.7738037E+03,-6.85069E+01
8.7741089E+03,-6.64669E+01
8.7744141E+03,-6.91069E+01
8.7747192E+03,-7.36669E+01
8.7750244E+03,-6.85269E+01
8.7753296E+03,-7.06469E+01
8.7756348E+03,-6.67669E+01
8.7759399E+03,-5.99069E+01
8.7762451E+03,-5.60469E+01
8.7765503E+03,-5.39269E+01
8.7768555E+03,-5.29069E+01
8.7771606E+03,-5.33469E+01
8.7774658E+03,-5.52669E+01
8.7777710E+03,-5.83869E+01
8.7780762E+03,-6.20069E+01
8.7783813E+03,-6.13069E+01
8.7786865E+03,-6.16469E+01
8.7789917E+03,-6.22669E+01
8.7792969E+03,-6.22069E+01
8.7796021E+03,-6.42669E+01
8.7799072E+03,-7.52269E+01
8.7802124E+03,-6.73469E+01
8.7805176E+03,-6.00869E+01
8.7808228E+03,-5.77669E+01
8.7811279E+03,-5.77669E+01
8.7814331E+03,-5.90669E+01
8.7817383E+03,-6.17669E+01
8.7820435E+03,-6.53069E+01
8.7823486E+03,-7.18669E+01
8.7826538E+03,-7.19669E+01
8.7829590E+03,-7.00069E+01
8.7832642E+03,-7.59469E+01
8.7835693E+03,-7.32869E+01
8.7838745E+03,-6.64269E+01
8.7841797E+03,-6.15469E+01
8.7844849E+03,-5.96269E+01
8.7847900E+03,-6.06469E+01
8.7850952E+03,-6.25269E+01
8.7854004E+03,-6.27669E+01
8.7857056E+03,-6.25669E+01
8.7860107E+03,-6.25269E+01
8.7863159E+03,-6.16669E+01
8.7866211E+03,-5.89869E+01
8.7869263E+03,-5.62269E+01
8.7872314E+03,-5.54669E+01
8.7875366E+03,-5.58869E+01
8.7878418E+03,-5.66069E+01
8.7881470E+03,-5.78669E+01
8.7884521E+03,-6.00669E+01
8.7887573E+03,-6.36269E+01
8.7890625E+03,-7.28869E+01
8.7893677E+03,-7.22469E+01
8.7896729E+03,-6.43869E+01
8.7899780E+03,-6.24069E+01
8.7902832E+03,-6.38269E+01
8.7905884E+03,-7.17469E+01
8.7908936E+03,-7.05469E+01
8.7911987E+03,-6.55269E+01
8.7915039E+03,-6.66869E+01
8.7918091E+03,-7.00669E+01
8.7921143E+03,-7.40269E+01
8.7924194E+03,-6.93869E+01
8.7927246E+03,-6.42069E+01
8.7930298E+03,-5.99269E+01
8.7933350E+03,-5.84869E+01
8.7936401E+03,-5.85869E+01
8.7939453E+03,-6.24469E+01
8.7942505E+03,-7.72669E+01
8.7945557E+03,-7.01469E+01
8.7948608E+03,-6.54069E+01
8.7951660E+03,-6.12469E+01
8.7954712E+03,-5.81869E+01
8.7957764E+03,-5.66669E+01
8.7960815E+03,-5.81869E+01
8.7963867E+03,-6.39469E+01
8.7966919E+03,-6.56669E+01
8.7969971E+03,-6.41269E+01
8.7973022E+03,-6.35869E+01
8.7976074E+03,-6.52269E+01
8.7979126E+03,-6.56669E+01
8.7982178E+03,-6.28069E+01
8.7985229E+03,-6.27469E+01
8.7988281E+03,-6.49069E+01
8.7991333E+03,-7.14669E+01
8.7994385E+03,-8.56469E+01
8.7997437E+03,-7.39469E+01
8.8000488E+03,-6.81869E+01
8.8003540E+03,-6.70869E+01
8.8006592E+03,-6.35869E+01
8.8009644E+03,-6.31469E+01
8.8012695E+03,-6.38869E+01
8.8015747E+03,-6.04869E+01
8.8018799E+03,-5.93069E+01
8.8021851E+03,-5.89469E+01
8.8024902E+03,-5.96069E+01
8.8027954E+03,-6.16869E+01
8.8031006E+03,-6.21669E+01
8.8034058E+03,-6.35869E+01
8.8037109E+03,-6.90069E+01
8.8040161E+03,-6.59469E+01
8.8043213E+03,-6.02469E+01
8.8046265E+03,-5.66469E+01
8.8049316E+03,-5.43469E+01
8.8052368E+03,-5.45669E+01
8.8055420E+03,-5.70069E+01
8.8058472E+03,-5.86869E+01
8.8061523E+03,-6.09869E+01
8.8064575E+03,-5.98869E+01
8.8067627E+03,-5.97669E+01
8.8070679E+03,-6.57069E+01
8.8073730E+03,-7.63269E+01
8.8076782E+03,-7.95869E+01
8.8079834E+03,-6.61469E+01
8.8082886E+03,-5.99069E+01
8.8085938E+03,-5.96269E+01
8.8088989E+03,-6.18869E+01
8.8092041E+03,-6.68869E+01
8.8095093E+03,-7.14269E+01
8.8098145E+03,-6.21269E+01
8.8101196E+03,-6.20669E+01
8.8104248E+03,-6.13469E+01
8.8107300E+03,-6.16469E+01
8.8110352E+03,-6.52669E+01
8.8113403E+03,-6.58869E+01
8.8116455E+03,-7.01469E+01
8.8119507E+03,-6.20669E+01
8.8122559E+03,-5.74469E+01
8.8125610E+03,-5.61069E+01
8.8128662E+03,-5.51869E+01
8.8131714E+03,-5.59069E+01
8.8134766E+03,-5.78269E+01
8.8137817E+03,-5.94069E+01
8.8140869E+03,-6.10269E+01
8.8143921E+03,-6.18469E+01
8.8146973E+03,-6.13469E+01
8.8150024E+03,-5.87469E+01
8.8153076E+03,-5.67269E+01
8.8156128E+03,-5.66669E+01
8.8159180E+03,-5.81269E+01
8.8162231E+03,-6.08269E+01
8.8165283E+03,-5.69069E+01
8.8168335E+03,-5.58469E+01
8.8171387E+03,-5.77069E+01
8.8174438E+03,-6.14869E+01
8.8177490E+03,-6.88069E+01
8.8180542E+03,-7.21269E+01
8.8183594E+03,-6.65869E+01
8.8186646E+03,-6.25669E+01
8.8189697E+03,-6.17669E+01
8.8192749E+03,-6.17269E+01
8.8195801E+03,-6.10469E+01
8.8198853E+03,-6.06269E+01
8.8201904E+03,-6.05869E+01
8.8204956E+03,-6.05669E+01
8.8208008E+03,-6.41269E+01
8.8211060E+03,-7.78669E+01
8.8214111E+03,-7.25069E+01
8.8217163E+03,-6.52269E+01
8.8220215E+03,-6.32069E+01
8.8223267E+03,-6.23469E+01
8.8226318E+03,-6.14469E+01
8.8229370E+03,-6.22669E+01
8.8232422E+03,-6.11869E+01
8.8235474E+03,-5.98869E+01
8.8238525E+03,-6.16869E+01
8.8241577E+03,-6.75669E+01
8.8244629E+03,-6.39469E+01
8.8247681E+03,-6.07469E+01
8.8250732E+03,-6.12469E+01
8.8253784E+03,-6.20469E+01
8.8256836E+03,-6.30469E+01
8.8259888E+03,-6.36669E+01
8.8262939E+03,-6.41269E+01
8.8265991E+03,-6.48469E+01
8.8269043E+03,-6.58669E+01
8.8272095E+03,-6.29669E+01
8.8275146E+03,-5.90669E+01
8.8278198E+03,-5.69669E+01
8.8281250E+03,-5.58269E+01
8.8284302E+03,-5.67869E+01
8.8287354E+03,-5.92269E+01
8.8290405E+03,-6.39269E+01
8.8293457E+03,-6.63869E+01
8.8296509E+03,-6.02069E+01
8.8299561E+03,-5.75469E+01
8.8302612E+03,-5.67869E+01
8.8305664E+03,-5.74469E+01
8.8308716E+03,-5.75069E+01
8.8311768E+03,-5.79669E+01
8.8314819E+03,-5.96469E+01
8.8317871E+03,-6.11269E+01
8.8320923E+03,-6.63269E+01
8.8323975E+03,-6.91869E+01
8.8327026E+03,-6.47669E+01
8.8330078E+03,-6.37869E+01
8.8333130E+03,-6.23269E+01
8.8336182E+03,-6.63869E+01
8.8339233E+03,-6.91469E+01
8.8342285E+03,-6.30469E+01
8.8345337E+03,-6.21869E+01
8.8348389E+03,-6.33469E+01
8.8351440E+03,-6.49069E+01
8.8354492E+03,-6.40669E+01
8.8357544E+03,-5.95669E+01
8.8360596E+03,-5.85669E+01
8.8363647E+03,-5.85469E+01
8.8366699E+03,-5.85469E+01
8.8369751E+03,-5.87869E+01
8.8372803E+03,-5.97069E+01
8.8375854E+03,-6.10269E+01
8.8378906E+03,-6.21269E+01
8.8381958E+03,-6.58069E+01
8.8385010E+03,-7.07869E+01
8.8388062E+03,-7.04069E+01
8.8391113E+03,-7.34069E+01
8.8394165E+03,-7.52869E+01
8.8397217E+03,-6.65069E+01
8.8400269E+03,-6.21869E+01
8.8403320E+03,-6.17269E+01
8.8406372E+03,-6.43069E+01
8.8409424E+03,-6.81669E+01
8.8412476E+03,-7.09069E+01
8.8415527E+03,-6.84469E+01
8.8418579E+03,-6.34669E+01
8.8421631E+03,-6.03069E+01
8.8424683E+03,-5.96669E+01
8.8427734E+03,-5.84069E+01
8.8430786E+03,-5.80669E+01
8.8433838E+03,-6.07869E+01
8.8436890E+03,-6.53669E+01
8.8439941E+03,-6.77869E+01
8.8442993E+03,-6.82269E+01
8.8446045E+03,-6.98069E+01
8.8449097E+03,-7.12069E+01
8.8452148E+03,-6.98069E+01
8.8455200E+03,-6.66469E+01
8.8458252E+03,-6.31269E+01
8.8461304E+03,-6.24069E+01
8.8464355E+03,-6.41269E+01
8.8467407E+03,-6.79469E+01
8.8470459E+03,-7.20469E+01
8.8473511E+03,-7.24669E+01
8.8476563E+03,-7.33469E+01
8.8479614E+03,-7.27269E+01
8.8482666E+03,-6.68869E+01
8.8485718E+03,-6.60869E+01
8.8488770E+03,-6.37269E+01
8.8491821E+03,-6.25669E+01
8.8494873E+03,-6.02069E+01
8.8497925E+03,-5.84869E+01
8.8500977E+03,-6.01269E+01
8.8504028E+03,-6.18469E+01
8.8507080E+03,-5.95269E+01
8.8510132E+03,-5.77269E+01
8.8513184E+03,-5.78269E+01
8.8516235E+03,-6.03269E+01
8.8519287E+03,-6.31469E+01
8.8522339E+03,-6.71269E+01
8.8525391E+03,-7.19869E+01
8.8528442E+03,-6.32869E+01
8.8531494E+03,-5.93469E+01
8.8534546E+03,-5.80869E+01
8.8537598E+03,-5.87269E+01
8.8540649E+03,-5.95069E+01
8.8543701E+03,-5.89069E+01
8.8546753E+03,-5.73669E+01
8.8549805E+03,-5.69269E+01
8.8552856E+03,-5.57469E+01
8.8555908E+03,-5.44669E+01
8.8558960E+03,-5.49469E+01
8.8562012E+03,-5.65469E+01
8.8565063E+03,-5.87469E+01
8.8568115E+03,-6.08469E+01
8.8571167E+03,-6.22469E+01
8.8574219E+03,-7.09869E+01
8.8577271E+03,-6.77469E+01
8.8580322E+03,-6.22869E+01
8.8583374E+03,-5.97669E+01
8.8586426E+03,-6.00869E+01
8.8589478E+03,-6.54869E+01
8.8592529E+03,-7.21869E+01
8.8595581E+03,-7.19069E+01
8.8598633E+03,-6.85669E+01
8.8601685E+03,-6.39269E+01
8.8604736E+03,-6.17869E+01
8.8607788E+03,-6.39269E+01
8.8610840E+03,-6.76069E+01
8.8613892E+03,-6.80669E+01
8.8616943E+03,-6.93269E+01
8.8619995E+03,-6.58069E+01
8.8623047E+03,-6.30669E+01
8.8626099E+03,-6.22069E+01
8.8629150E+03,-6.26669E+01
8.8632202E+03,-7.00669E+01
8.8635254E+03,-6.52869E+01
8.8638306E+03,-5.93469E+01
8.8641357E+03,-5.90669E+01
8.8644409E+03,-6.03069E+01
8.8647461E+03,-6.21269E+01
8.8650513E+03,-6.65869E+01
8.8653564E+03,-6.61869E+01
8.8656616E+03,-6.74069E+01
8.8659668E+03,-6.85269E+01
8.8662720E+03,-6.25869E+01
8.8665771E+03,-6.07669E+01
8.8668823E+03,-6.26669E+01
8.8671875E+03,-6.40669E+01
8.8674927E+03,-6.89069E+01
8.8677979E+03,-6.42669E+01
8.8681030E+03,-5.74669E+01
8.8684082E+03,-5.50469E+01
8.8687134E+03,-5.41669E+01
8.8690186E+03,-5.42669E+01
8.8693237E+03,-5.67469E+01
8.8696289E+03,-6.16869E+01
8.8699341E+03,-6.47669E+01
8.8702393E+03,-6.34069E+01
8.8705444E+03,-6.13069E+01
8.8708496E+03,-6.24269E+01
8.8711548E+03,-6.63669E+01
8.8714600E+03,-6.62669E+01
8.8717651E+03,-6.50469E+01
8.8720703E+03,-6.26669E+01
8.8723755E+03,-6.54869E+01
8.8726807E+03,-6.48469E+01
8.8729858E+03,-5.72069E+01
8.8732910E+03,-5.46469E+01
8.8735962E+03,-5.41269E+01
8.8739014E+03,-5.55869E+01
8.8742065E+03,-5.87869E+01
8.8745117E+03,-6.01469E+01
8.8748169E+03,-6.23069E+01
8.8751221E+03,-6.46069E+01
8.8754272E+03,-6.60469E+01
8.8757324E+03,-6.88869E+01
8.8760376E+03,-6.78469E+01
8.8763428E+03,-6.46069E+01
8.8766479E+03,-6.27269E+01
8.8769531E+03,-6.24069E+01
8.8772583E+03,-6.27469E+01
8.8775635E+03,-6.05669E+01
8.8778687E+03,-5.82869E+01
8.8781738E+03,-5.75869E+01
8.8784790E+03,-5.98869E+01
8.8787842E+03,-6.72469E+01
8.8790894E+03,-6.39869E+01
8.8793945E+03,-6.27669E+01
8.8796997E+03,-6.35669E+01
8.8800049E+03,-6.36269E+01
8.8803101E+03,-6.39869E+01
8.8806152E+03,-6.83069E+01
8.8809204E+03,-7.17069E+01
8.8812256E+03,-6.94869E+01
8.8815308E+03,-6.93069E+01
8.8818359E+03,-7.59069E+01
8.8821411E+03,-7.17069E+01
8.8824463E+03,-6.49869E+01
8.8827515E+03,-6.28869E+01
8.8830566E+03,-6.11669E+01
8.8833618E+03,-5.71269E+01
8.8836670E+03,-5.50869E+01
8.8839722E+03,-5.43069E+01
8.8842773E+03,-5.48469E+01
8.8845825E+03,-5.85069E+01
8.8848877E+03,-6.22869E+01
8.8851929E+03,-6.09869E+01
8.8854980E+03,-6.36269E+01
8.8858032E+03,-6.58469E+01
8.8861084E+03,-6.13269E+01
8.8864136E+03,-5.56069E+01
8.8867188E+03,-5.26269E+01
8.8870239E+03,-5.28469E+01
8.8873291E+03,-5.49469E+01
8.8876343E+03,-5.68469E+01
8.8879395E+03,-5.78869E+01
8.8882446E+03,-6.02869E+01
8.8885498E+03,-6.13669E+01
8.8888550E+03,-6.14069E+01
8.8891602E+03,-6.39269E+01
8.8894653E+03,-6.36869E+01
8.8897705E+03,-6.27069E+01
8.8900757E+03,-6.33469E+01
8.8903809E+03,-6.16269E+01
8.8906860E+03,-5.75669E+01
8.8909912E+03,-5.63269E+01
8.8912964E+03,-5.67069E+01
8.8916016E+03,-5.85469E+01
8.8919067E+03,-6.30669E+01
8.8922119E+03,-6.41669E+01
8.8925171E+03,-6.49469E+01
8.8928223E+03,-6.75269E+01
8.8931274E+03,-7.05269E+01
8.8934326E+03,-7.27269E+01
8.8937378E+03,-7.81869E+01
8.8940430E+03,-6.68469E+01
8.8943481E+03,-6.08469E+01
8.8946533E+03,-6.28269E+01
8.8949585E+03,-7.05069E+01
8.8952637E+03,-7.61869E+01
8.8955688E+03,-6.16669E+01
8.8958740E+03,-5.82869E+01
8.8961792E+03,-5.78469E+01
8.8964844E+03,-5.80269E+01
8.8967896E+03,-6.05269E+01
8.8970947E+03,-6.67669E+01
8.8973999E+03,-7.35669E+01
8.8977051E+03,-6.06269E+01
8.8980103E+03,-5.76469E+01
8.8983154E+03,-5.74269E+01
8.8986206E+03,-5.73869E+01
8.8989258E+03,-5.76869E+01
8.8992310E+03,-5.87869E+01
8.8995361E+03,-5.98069E+01
8.8998413E+03,-6.19669E+01
8.9001465E+03,-6.24069E+01
8.9004517E+03,-6.25469E+01
8.9007568E+03,-6.52269E+01
8.9010620E+03,-6.34469E+01
8.9013672E+03,-6.18669E+01
8.9016724E+03,-6.46069E+01
8.9019775E+03,-6.43469E+01
8.9022827E+03,-6.28869E+01
8.9025879E+03,-6.46069E+01
8.9028931E+03,-6.39869E+01
8.9031982E+03,-6.23469E+01
8.9035034E+03,-6.09069E+01
8.9038086E+03,-6.23469E+01
8.9041138E+03,-6.62269E+01
8.9044189E+03,-7.24669E+01
8.9047241E+03,-6.79269E+01
8.9050293E+03,-6.02869E+01
8.9053345E+03,-5.97669E+01
8.9056396E+03,-6.25069E+01
8.9059448E+03,-7.71869E+01
8.9062500E+03,-6.19469E+01
8.9065552E+03,-5.87469E+01
8.9068604E+03,-5.77469E+01
8.9071655E+03,-5.80469E+01
8.9074707E+03,-6.06069E+01
8.9077759E+03,-6.19069E+01
8.9080811E+03,-6.05069E+01
8.9083862E+03,-6.18469E+01
8.9086914E+03,-6.75669E+01
8.9089966E+03,-7.58069E+01
8.9093018E+03,-6.60869E+01
8.9096069E+03,-6.58869E+01
8.9099121E+03,-6.50869E+01
8.9102173E+03,-6.16669E+01
8.9105225E+03,-6.12469E+01
8.9108276E+03,-6.12469E+01
8.9111328E+03,-6.26469E+01
8.9114380E+03,-6.35669E+01
8.9117432E+03,-6.15469E+01
8.9120483E+03,-6.14269E+01
8.9123535E+03,-6.10669E+01
8.9126587E+03,-6.04069E+01
8.9129639E+03,-6.14469E+01
8.9132690E+03,-6.21269E+01
8.9135742E+03,-6.22869E+01
8.9138794E+03,-7.04869E+01
8.9141846E+03,-7.83069E+01
8.9144897E+03,-7.77269E+01
8.9147949E+03,-6.70469E+01
8.9151001E+03,-6.32469E+01
8.9154053E+03,-6.02069E+01
8.9157104E+03,-5.94069E+01
8.9160156E+03,-6.19069E+01
8.9163208E+03,-6.15669E+01
8.9166260E+03,-6.16069E+01
8.9169312E+03,-6.11269E+01
8.9172363E+03,-5.97869E+01
8.9175415E+03,-6.09069E+01
8.9178467E+03,-6.16669E+01
8.9181519E+03,-6.20069E+01
8.9184570E+03,-6.57069E+01
8.9187622E+03,-7.04269E+01
8.9190674E+03,-6.76469E+01
8.9193726E+03,-6.29669E+01
8.9196777E+03,-5.95269E+01
8.9199829E+03,-5.72469E+01
8.9202881E+03,-5.65269E+01
8.9205933E+03,-5.85669E+01
8.9208984E+03,-6.48069E+01
8.9212036E+03,-6.96269E+01
8.9215088E+03,-6.39469E+01
8.9218140E+03,-5.91869E+01
8.9221191E+03,-5.71469E+01
8.9224243E+03,-5.70669E+01
8.9227295E+03,-6.13069E+01
8.9230347E+03,-7.36269E+01
8.9233398E+03,-6.32469E+01
8.9236450E+03,-6.39269E+01
8.9239502E+03,-6.81069E+01
8.9242554E+03,-6.62669E+01
8.9245605E+03,-6.07469E+01
8.9248657E+03,-5.61669E+01
8.9251709E+03,-5.45269E+01
8.9254761E+03,-5.57269E+01
8.9257813E+03,-5.79269E+01
8.9260864E+03,-6.17669E+01
8.9263916E+03,-6.91469E+01
8.9266968E+03,-6.46069E+01
8.9270020E+03,-6.32069E+01
8.9273071E+03,-6.13269E+01
8.9276123E+03,-6.29869E+01
8.9279175E+03,-7.32669E+01
8.9282227E+03,-6.91669E+01
8.9285278E+03,-6.41269E+01
8.9288330E+03,-6.49469E+01
8.9291382E+03,-6.58469E+01
8.9294434E+03,-6.62469E+01
8.9297485E+03,-6.59069E+01
8.9300537E+03,-6.78469E+01
8.9303589E+03,-6.87869E+01
8.9306641E+03,-6.87269E+01
8.9309692E+03,-6.45669E+01
8.9312744E+03,-6.39469E+01
8.9315796E+03,-6.06669E+01
8.9318848E+03,-5.72469E+01
8.9321899E+03,-5.60469E+01
8.9324951E+03,-5.56469E+01
8.9328003E+03,-5.54069E+01
8.9331055E+03,-5.61269E+01
8.9334106E+03,-5.92269E+01
8.9337158E+03,-6.70269E+01
8.9340210E+03,-7.73269E+01
8.9343262E+03,-7.54869E+01
8.9346313E+03,-7.04269E+01
8.9349365E+03,-6.63269E+01
8.9352417E+03,-6.27669E+01
8.9355469E+03,-6.09069E+01
8.9358521E+03,-6.18469E+01
8.9361572E+03,-6.70869E+01
8.9364624E+03,-6.91669E+01
8.9367676E+03,-6.15669E+01
8.9370728E+03,-5.87269E+01
8.9373779E+03,-6.12869E+01
8.9376831E+03,-7.74069E+01
8.9379883E+03,-6.65669E+01
8.9382935E+03,-6.39869E+01
8.9385986E+03,-6.48469E+01
8.9389038E+03,-6.58469E+01
8.9392090E+03,-6.40269E+01
8.9395142E+03,-6.06469E+01
8.9398193E+03,-6.04069E+01
8.9401245E+03,-6.09069E+01
8.9404297E+03,-6.00469E+01
8.9407349E+03,-6.23869E+01
8.9410400E+03,-7.04069E+01
8.9413452E+03,-6.25069E+01
8.9416504E+03,-5.76269E+01
8.9419556E+03,-5.70269E+01
8.9422607E+03,-5.88469E+01
8.9425659E+03,-6.07269E+01
8.9428711E+03,-5.82269E+01
8.9431763E+03,-5.68869E+01
8.9434814E+03,-5.91069E+01
8.9437866E+03,-6.25869E+01
8.9440918E+03,-6.76869E+01
8.9443970E+03,-6.77469E+01
8.9447021E+03,-6.39869E+01
8.9450073E+03,-6.41669E+01
8.9453125E+03,-6.23469E+01
8.9456177E+03,-6.06269E+01
8.9459229E+03,-6.01269E+01
8.9462280E+03,-5.93069E+01
8.9465332E+03,-5.96669E+01
8.9468384E+03,-5.99069E+01
8.9471436E+03,-5.80469E+01
8.9474487E+03,-5.84869E+01
8.9477539E+03,-6.01669E+01
8.9480591E+03,-5.91069E+01
8.9483643E+03,-5.71069E+01
8.9486694E+03,-5.58669E+01
8.9489746E+03,-5.74669E+01
8.9492798E+03,-6.29269E+01
8.9495850E+03,-7.11069E+01
8.9498901E+03,-6.72469E+01
8.9501953E+03,-6.30469E+01
8.9505005E+03,-6.31869E+01
8.9508057E+03,-6.51269E+01
8.9511108E+03,-6.85669E+01
8.9514160E+03,-6.78269E+01
8.9517212E+03,-6.35869E+01
8.9520264E+03,-6.17069E+01
8.9523315E+03,-5.87469E+01
8.9526367E+03,-5.69469E+01
8.9529419E+03,-5.91469E+01
8.9532471E+03,-6.63069E+01
8.9535522E+03,-6.95869E+01
8.9538574E+03,-6.44269E+01
8.9541626E+03,-6.14069E+01
8.9544678E+03,-6.43069E+01
8.9547729E+03,-7.60669E+01
8.9550781E+03,-6.75469E+01
8.9553833E+03,-6.15269E+01
8.9556885E+03,-5.92669E+01
8.9559937E+03,-5.98469E+01
8.9562988E+03,-6.08869E+01
8.9566040E+03,-6.45269E+01
8.9569092E+03,-7.81269E+01
8.9572144E+03,-6.96669E+01
8.9575195E+03,-6.12469E+01
8.9578247E+03,-5.88469E+01
8.9581299E+03,-6.08869E+01
8.9584351E+03,-6.20669E+01
8.9587402E+03,-6.16269E+01
8.9590454E+03,-6.23069E+01
8.9593506E+03,-6.82069E+01
8.9596558E+03,-7.24469E+01
8.9599609E+03,-6.61669E+01
8.9602661E+03,-6.44669E+01
8.9605713E+03,-6.10069E+01
8.9608765E+03,-5.85469E+01
8.9611816E+03,-5.72869E+01
8.9614868E+03,-5.76869E+01
8.9617920E+03,-6.07869E+01
8.9620972E+03,-6.27269E+01
8.9624023E+03,-6.33469E+01
8.9627075E+03,-6.60069E+01
8.9630127E+03,-6.82469E+01
8.9633179E+03,-6.56469E+01
8.9636230E+03,-6.19869E+01
8.9639282E+03,-6.01069E+01
8.9642334E+03,-6.11869E+01
8.9645386E+03,-6.41669E+01
8.9648438E+03,-6.74469E+01
8.9651489E+03,-6.64269E+01
8.9654541E+03,-6.58469E+01
8.9657593E+03,-6.44669E+01
8.9660645E+03,-6.20669E+01
8.9663696E+03,-5.99469E+01
8.9666748E+03,-6.10269E+01
8.9669800E+03,-6.52469E+01
8.9672852E+03,-6.22469E+01
8.9675903E+03,-5.94069E+01
8.9678955E+03,-5.84269E+01
8.9682007E+03,-5.74269E+01
8.9685059E+03,-5.80669E+01
8.9688110E+03,-6.02469E+01
8.9691162E+03,-6.20469E+01
8.9694214E+03,-6.50669E+01
8.9697266E+03,-6.63869E+01
8.9700317E+03,-6.15869E+01
8.9703369E+03,-5.98069E+01
8.9706421E+03,-6.34669E+01
8.9709473E+03,-7.61069E+01
8.9712524E+03,-6.35269E+01
8.9715576E+03,-6.25669E+01
8.9718628E+03,-6.58269E+01
8.9721680E+03,-8.37469E+01
8.9724731E+03,-6.17669E+01
8.9727783E+03,-5.77669E+01
8.9730835E+03,-5.78669E+01
8.9733887E+03,-5.87869E+01
8.9736938E+03,-5.87469E+01
8.9739990E+03,-5.86469E+01
8.9743042E+03,-5.80269E+01
8.9746094E+03,-5.80869E+01
8.9749146E+03,-5.94469E+01
8.9752197E+03,-5.93469E+01
8.9755249E+03,-6.06269E+01
8.9758301E+03,-5.92669E+01
8.9761353E+03,-5.80869E+01
8.9764404E+03,-6.02069E+01
8.9767456E+03,-6.11269E+01
8.9770508E+03,-6.06469E+01
8.9773560E+03,-5.91669E+01
8.9776611E+03,-5.73469E+01
8.9779663E+03,-5.61869E+01
