in s,C1 in V
-1.1870944E-03,6.31742E+00
-1.1870760E-03,6.29789E+00
-1.1870576E-03,6.31742E+00
-1.1870392E-03,6.35648E+00
-1.1870208E-03,6.29789E+00
-1.1870024E-03,6.27836E+00
-1.1869840E-03,6.31742E+00
-1.1869656E-03,6.25883E+00
-1.1869472E-03,6.29789E+00
-1.1869288E-03,6.27836E+00
-1.1869104E-03,6.33695E+00
-1.1868920E-03,6.23930E+00
-1.1868736E-03,6.33695E+00
-1.1868552E-03,6.33695E+00
-1.1868368E-03,6.33695E+00
-1.1868184E-03,6.31742E+00
-1.1868000E-03,6.31742E+00
-1.1867816E-03,6.31742E+00
-1.1867632E-03,6.39555E+00
-1.1867448E-03,6.33695E+00
-1.1867264E-03,6.29789E+00
-1.1867080E-03,6.25883E+00
-1.1866896E-03,6.33695E+00
-1.1866712E-03,6.33695E+00
-1.1866528E-03,6.25883E+00
-1.1866344E-03,6.33695E+00
-1.1866160E-03,6.29789E+00
-1.1865976E-03,6.25883E+00
-1.1865792E-03,6.31742E+00
-1.1865608E-03,6.33695E+00
-1.1865424E-03,6.39555E+00
-1.1865240E-03,6.31742E+00
-1.1865056E-03,6.33695E+00
-1.1864872E-03,6.23930E+00
-1.1864688E-03,6.33695E+00
-1.1864504E-03,6.29789E+00
-1.1864320E-03,6.31742E+00
-1.1864136E-03,6.31742E+00
-1.1863952E-03,6.31742E+00
-1.1863768E-03,6.27836E+00
-1.1863584E-03,6.29789E+00
-1.1863400E-03,6.31742E+00
-1.1863216E-03,6.35648E+00
-1.1863032E-03,6.31742E+00
-1.1862848E-03,6.29789E+00
-1.1862664E-03,6.27836E+00
-1.1862480E-03,6.33695E+00
-1.1862296E-03,6.29789E+00
-1.1862112E-03,6.29789E+00
-1.1861928E-03,6.33695E+00
-1.1861744E-03,6.29789E+00
-1.1861560E-03,6.29789E+00
-1.1861376E-03,6.31742E+00
-1.1861192E-03,6.33695E+00
-1.1861008E-03,6.31742E+00
-1.1860824E-03,6.27836E+00
-1.1860640E-03,6.25883E+00
-1.1860456E-03,6.29789E+00
-1.1860272E-03,6.29789E+00
-1.1860088E-03,6.27836E+00
-1.1859904E-03,6.31742E+00
-1.1859720E-03,6.29789E+00
-1.1859536E-03,6.29789E+00
-1.1859352E-03,6.27836E+00
-1.1859168E-03,6.31742E+00
-1.1858984E-03,6.31742E+00
-1.1858800E-03,6.29789E+00
-1.1858616E-03,6.31742E+00
-1.1858432E-03,6.29789E+00
-1.1858248E-03,6.29789E+00
-1.1858064E-03,6.29789E+00
-1.1857880E-03,6.27836E+00
-1.1857696E-03,6.35648E+00
-1.1857512E-03,6.31742E+00
-1.1857328E-03,6.33695E+00
