in s,C2 in V
-4.7326400E-04,8.24492E-01
-4.7324560E-04,8.14727E-01
-4.7322720E-04,8.24492E-01
-4.7320880E-04,8.24492E-01
-4.7319040E-04,8.14727E-01
-4.7317200E-04,7.36602E-01
-4.7315360E-04,8.63555E-01
-4.7313520E-04,8.83086E-01
-4.7311680E-04,8.44023E-01
-4.7309840E-04,8.63555E-01
-4.7308000E-04,8.34258E-01
-4.7306160E-04,8.34258E-01
-4.7304320E-04,8.24492E-01
-4.7302480E-04,8.04961E-01
-4.7300640E-04,9.02617E-01
-4.7298800E-04,9.02617E-01
-4.7296960E-04,7.95195E-01
-4.7295120E-04,7.75664E-01
-4.7293280E-04,8.53789E-01
