in s,C2 in V
-5.0415456E-02,-3.99453E-01
-5.0414528E-02,-4.58047E-01
-5.0413600E-02,-4.38516E-01
-5.0412672E-02,-4.58047E-01
-5.0411744E-02,-4.38516E-01
-5.0410816E-02,-4.18984E-01
-5.0409888E-02,-3.99453E-01
-5.0408960E-02,-4.58047E-01
-5.0408032E-02,-3.79922E-01
-5.0407104E-02,-4.18984E-01
-5.0406176E-02,-3.79922E-01
-5.0405248E-02,-4.18984E-01
-5.0404320E-02,-4.38516E-01
-5.0403392E-02,-4.18984E-01
-5.0402464E-02,-3.79922E-01
-5.0401536E-02,-3.79922E-01
-5.0400608E-02,-3.79922E-01
-5.0399680E-02,-4.18984E-01
-5.0398752E-02,-4.18984E-01
-5.0397824E-02,-4.18984E-01
-5.0396896E-02,-4.58047E-01
-5.0395968E-02,-4.58047E-01
-5.0395040E-02,-3.79922E-01
-5.0394112E-02,-3.99453E-01
-5.0393184E-02,-4.58047E-01
-5.0392256E-02,-4.38516E-01
-5.0391328E-02,-3.79922E-01
-5.0390400E-02,-4.58047E-01
-5.0389472E-02,-4.38516E-01
-5.0388544E-02,-4.18984E-01
-5.0387616E-02,-3.79922E-01
-5.0386688E-02,-4.38516E-01
-5.0385760E-02,-3.40859E-01
-5.0384832E-02,-4.18984E-01
-5.0383904E-02,-3.79922E-01
-5.0382976E-02,-4.38516E-01
-5.0382048E-02,-3.79922E-01
-5.0381120E-02,-4.38516E-01
-5.0380192E-02,-4.18984E-01
-5.0379264E-02,-3.40859E-01
-5.0378336E-02,-3.99453E-01
-5.0377408E-02,-3.79922E-01
-5.0376480E-02,-3.79922E-01
-5.0375552E-02,-3.79922E-01
-5.0374624E-02,-4.18984E-01
-5.0373696E-02,-3.99453E-01
-5.0372768E-02,-3.40859E-01
-5.0371840E-02,-3.60391E-01
-5.0370912E-02,-4.38516E-01
-5.0369984E-02,-3.99453E-01
-5.0369056E-02,-3.99453E-01
-5.0368128E-02,-3.99453E-01
-5.0367200E-02,-4.58047E-01
-5.0366272E-02,-3.79922E-01
-5.0365344E-02,-3.79922E-01
-5.0364416E-02,-3.79922E-01
-5.0363488E-02,-4.38516E-01
-5.0362560E-02,-3.60391E-01
-5.0361632E-02,-3.99453E-01
-5.0360704E-02,-3.99453E-01
-5.0359776E-02,-4.18984E-01
-5.0358848E-02,-3.99453E-01
-5.0357920E-02,-4.18984E-01
-5.0356992E-02,-3.79922E-01
-5.0356064E-02,-3.60391E-01
-5.0355136E-02,-3.99453E-01
-5.0354208E-02,-3.60391E-01
-5.0353280E-02,-3.99453E-01
-5.0352352E-02,-3.79922E-01
-5.0351424E-02,-3.79922E-01
-5.0350496E-02,-3.79922E-01
-5.0349568E-02,-3.79922E-01
-5.0348640E-02,-3.79922E-01
-5.0347712E-02,-4.38516E-01
-5.0346784E-02,-4.18984E-01
-5.0345856E-02,-3.40859E-01
-5.0344928E-02,-3.79922E-01
-5.0344000E-02,-3.99453E-01
-5.0343072E-02,-3.60391E-01
-5.0342144E-02,-3.79922E-01
-5.0341216E-02,-3.60391E-01
-5.0340288E-02,-3.60391E-01
-5.0339360E-02,-3.60391E-01
-5.0338432E-02,-3.40859E-01
-5.0337504E-02,-3.99453E-01
-5.0336576E-02,-3.79922E-01
-5.0335648E-02,-3.60391E-01
-5.0334720E-02,-3.60391E-01
-5.0333792E-02,-3.99453E-01
-5.0332864E-02,-3.79922E-01
-5.0331936E-02,-3.60391E-01
-5.0331008E-02,-3.40859E-01
-5.0330080E-02,-3.60391E-01
-5.0329152E-02,-4.18984E-01
-5.0328224E-02,-3.99453E-01
-5.0327296E-02,-3.60391E-01
-5.0326368E-02,-3.79922E-01
-5.0325440E-02,-3.79922E-01
-5.0324512E-02,-3.40859E-01
-5.0323584E-02,-3.40859E-01
-5.0322656E-02,-3.79922E-01
-5.0321728E-02,-3.40859E-01
-5.0320800E-02,-3.40859E-01
-5.0319872E-02,-3.79922E-01
-5.0318944E-02,-3.99453E-01
-5.0318016E-02,-3.40859E-01
-5.0317088E-02,-3.21328E-01
-5.0316160E-02,-2.82266E-01
-5.0315232E-02,-3.60391E-01
-5.0314304E-02,-3.01797E-01
-5.0313376E-02,-3.79922E-01
-5.0312448E-02,-3.99453E-01
-5.0311520E-02,-3.01797E-01
-5.0310592E-02,-3.40859E-01
-5.0309664E-02,-3.79922E-01
-5.0308736E-02,-3.21328E-01
-5.0307808E-02,-3.79922E-01
-5.0306880E-02,-3.60391E-01
-5.0305952E-02,-3.40859E-01
-5.0305024E-02,-3.79922E-01
-5.0304096E-02,-3.79922E-01
-5.0303168E-02,-3.60391E-01
-5.0302240E-02,-3.60391E-01
-5.0301312E-02,-3.21328E-01
-5.0300384E-02,-3.79922E-01
-5.0299456E-02,-3.79922E-01
-5.0298528E-02,-3.21328E-01
-5.0297600E-02,-3.21328E-01
-5.0296672E-02,-3.60391E-01
-5.0295744E-02,-3.21328E-01
-5.0294816E-02,-3.21328E-01
-5.0293888E-02,-2.62734E-01
-5.0292960E-02,-3.79922E-01
-5.0292032E-02,-3.79922E-01
-5.0291104E-02,-3.21328E-01
-5.0290176E-02,-2.62734E-01
-5.0289248E-02,-3.40859E-01
-5.0288320E-02,-3.21328E-01
-5.0287392E-02,-3.40859E-01
-5.0286464E-02,-3.40859E-01
-5.0285536E-02,-2.82266E-01
-5.0284608E-02,-3.21328E-01
-5.0283680E-02,-3.21328E-01
-5.0282752E-02,-3.60391E-01
-5.0281824E-02,-3.79922E-01
-5.0280896E-02,-3.21328E-01
-5.0279968E-02,-3.79922E-01
-5.0279040E-02,-3.21328E-01
-5.0278112E-02,-3.21328E-01
-5.0277184E-02,-3.79922E-01
-5.0276256E-02,-3.21328E-01
-5.0275328E-02,-3.40859E-01
-5.0274400E-02,-3.01797E-01
-5.0273472E-02,-3.01797E-01
-5.0272544E-02,-3.01797E-01
-5.0271616E-02,-3.60391E-01
-5.0270688E-02,-3.79922E-01
-5.0269760E-02,-3.79922E-01
-5.0268832E-02,-3.60391E-01
-5.0267904E-02,-3.79922E-01
-5.0266976E-02,-3.40859E-01
-5.0266048E-02,-3.60391E-01
-5.0265120E-02,-3.79922E-01
-5.0264192E-02,-3.21328E-01
-5.0263264E-02,-3.40859E-01
-5.0262336E-02,-3.21328E-01
-5.0261408E-02,-3.60391E-01
-5.0260480E-02,-3.40859E-01
-5.0259552E-02,-3.40859E-01
-5.0258624E-02,-3.21328E-01
-5.0257696E-02,-3.60391E-01
-5.0256768E-02,-3.01797E-01
-5.0255840E-02,-3.21328E-01
-5.0254912E-02,-2.82266E-01
-5.0253984E-02,-3.21328E-01
-5.0253056E-02,-3.21328E-01
-5.0252128E-02,-3.40859E-01
-5.0251200E-02,-3.79922E-01
-5.0250272E-02,-3.21328E-01
-5.0249344E-02,-3.40859E-01
-5.0248416E-02,-2.82266E-01
-5.0247488E-02,-2.82266E-01
-5.0246560E-02,-3.21328E-01
-5.0245632E-02,-3.40859E-01
-5.0244704E-02,-2.62734E-01
-5.0243776E-02,-3.01797E-01
-5.0242848E-02,-3.21328E-01
-5.0241920E-02,-3.21328E-01
-5.0240992E-02,-2.82266E-01
-5.0240064E-02,-3.21328E-01
-5.0239136E-02,-2.82266E-01
-5.0238208E-02,-3.01797E-01
-5.0237280E-02,-3.21328E-01
-5.0236352E-02,-3.21328E-01
-5.0235424E-02,-3.01797E-01
-5.0234496E-02,-2.82266E-01
-5.0233568E-02,-2.82266E-01
-5.0232640E-02,-3.01797E-01
-5.0231712E-02,-3.21328E-01
-5.0230784E-02,-2.82266E-01
-5.0229856E-02,-2.62734E-01
-5.0228928E-02,-3.01797E-01
-5.0228000E-02,-3.60391E-01
-5.0227072E-02,-2.82266E-01
-5.0226144E-02,-3.21328E-01
-5.0225216E-02,-3.21328E-01
-5.0224288E-02,-2.62734E-01
-5.0223360E-02,-3.01797E-01
-5.0222432E-02,-3.01797E-01
-5.0221504E-02,-2.82266E-01
-5.0220576E-02,-3.21328E-01
-5.0219648E-02,-2.43203E-01
-5.0218720E-02,-2.43203E-01
-5.0217792E-02,-2.82266E-01
-5.0216864E-02,-2.43203E-01
-5.0215936E-02,-3.21328E-01
-5.0215008E-02,-3.60391E-01
-5.0214080E-02,-3.21328E-01
-5.0213152E-02,-3.21328E-01
-5.0212224E-02,-2.82266E-01
-5.0211296E-02,-2.43203E-01
-5.0210368E-02,-2.82266E-01
-5.0209440E-02,-3.01797E-01
-5.0208512E-02,-2.43203E-01
-5.0207584E-02,-2.62734E-01
-5.0206656E-02,-3.21328E-01
-5.0205728E-02,-3.01797E-01
-5.0204800E-02,-3.01797E-01
-5.0203872E-02,-3.01797E-01
-5.0202944E-02,-3.01797E-01
-5.0202016E-02,-2.82266E-01
-5.0201088E-02,-3.01797E-01
-5.0200160E-02,-2.82266E-01
-5.0199232E-02,-3.01797E-01
-5.0198304E-02,-3.01797E-01
-5.0197376E-02,-2.62734E-01
-5.0196448E-02,-3.01797E-01
-5.0195520E-02,-3.21328E-01
-5.0194592E-02,-2.82266E-01
-5.0193664E-02,-2.82266E-01
-5.0192736E-02,-2.43203E-01
-5.0191808E-02,-3.21328E-01
-5.0190880E-02,-3.21328E-01
-5.0189952E-02,-2.82266E-01
-5.0189024E-02,-3.01797E-01
-5.0188096E-02,-3.01797E-01
-5.0187168E-02,-3.01797E-01
-5.0186240E-02,-3.01797E-01
-5.0185312E-02,-2.62734E-01
-5.0184384E-02,-2.62734E-01
-5.0183456E-02,-2.82266E-01
-5.0182528E-02,-2.62734E-01
-5.0181600E-02,-3.01797E-01
-5.0180672E-02,-3.01797E-01
-5.0179744E-02,-2.43203E-01
-5.0178816E-02,-2.62734E-01
-5.0177888E-02,-3.01797E-01
-5.0176960E-02,-2.62734E-01
-5.0176032E-02,-2.62734E-01
-5.0175104E-02,-2.62734E-01
-5.0174176E-02,-2.82266E-01
-5.0173248E-02,-2.43203E-01
-5.0172320E-02,-2.43203E-01
-5.0171392E-02,-3.01797E-01
-5.0170464E-02,-2.43203E-01
-5.0169536E-02,-2.82266E-01
-5.0168608E-02,-2.62734E-01
-5.0167680E-02,-3.01797E-01
-5.0166752E-02,-2.62734E-01
-5.0165824E-02,-2.43203E-01
-5.0164896E-02,-2.82266E-01
-5.0163968E-02,-2.82266E-01
-5.0163040E-02,-2.82266E-01
-5.0162112E-02,-2.62734E-01
-5.0161184E-02,-3.01797E-01
-5.0160256E-02,-2.23672E-01
-5.0159328E-02,-2.62734E-01
-5.0158400E-02,-2.43203E-01
-5.0157472E-02,-2.62734E-01
-5.0156544E-02,-2.82266E-01
-5.0155616E-02,-2.23672E-01
-5.0154688E-02,-2.62734E-01
-5.0153760E-02,-2.43203E-01
-5.0152832E-02,-2.43203E-01
-5.0151904E-02,-2.82266E-01
-5.0150976E-02,-3.01797E-01
-5.0150048E-02,-2.23672E-01
-5.0149120E-02,-2.04141E-01
-5.0148192E-02,-2.82266E-01
-5.0147264E-02,-2.23672E-01
-5.0146336E-02,-2.43203E-01
-5.0145408E-02,-2.43203E-01
-5.0144480E-02,-2.62734E-01
-5.0143552E-02,-2.23672E-01
-5.0142624E-02,-2.62734E-01
-5.0141696E-02,-2.43203E-01
-5.0140768E-02,-2.04141E-01
-5.0139840E-02,-2.62734E-01
-5.0138912E-02,-2.23672E-01
-5.0137984E-02,-2.43203E-01
-5.0137056E-02,-2.23672E-01
-5.0136128E-02,-2.43203E-01
-5.0135200E-02,-2.04141E-01
-5.0134272E-02,-1.65078E-01
-5.0133344E-02,-2.62734E-01
-5.0132416E-02,-2.43203E-01
-5.0131488E-02,-2.43203E-01
-5.0130560E-02,-2.43203E-01
-5.0129632E-02,-2.82266E-01
-5.0128704E-02,-2.62734E-01
-5.0127776E-02,-2.43203E-01
-5.0126848E-02,-2.62734E-01
-5.0125920E-02,-2.43203E-01
-5.0124992E-02,-2.04141E-01
-5.0124064E-02,-2.43203E-01
-5.0123136E-02,-2.23672E-01
-5.0122208E-02,-2.43203E-01
-5.0121280E-02,-2.23672E-01
-5.0120352E-02,-2.23672E-01
-5.0119424E-02,-2.04141E-01
-5.0118496E-02,-2.23672E-01
-5.0117568E-02,-2.04141E-01
-5.0116640E-02,-1.84609E-01
-5.0115712E-02,-2.23672E-01
-5.0114784E-02,-2.04141E-01
-5.0113856E-02,-2.62734E-01
-5.0112928E-02,-2.82266E-01
-5.0112000E-02,-2.04141E-01
-5.0111072E-02,-2.43203E-01
-5.0110144E-02,-2.23672E-01
-5.0109216E-02,-2.04141E-01
-5.0108288E-02,-2.43203E-01
-5.0107360E-02,-2.43203E-01
-5.0106432E-02,-2.23672E-01
-5.0105504E-02,-1.84609E-01
-5.0104576E-02,-2.23672E-01
-5.0103648E-02,-1.84609E-01
-5.0102720E-02,-3.21328E-01
-5.0101792E-02,-2.04141E-01
-5.0100864E-02,-2.23672E-01
-5.0099936E-02,-1.84609E-01
-5.0099008E-02,-2.04141E-01
-5.0098080E-02,-2.04141E-01
-5.0097152E-02,-2.43203E-01
-5.0096224E-02,-2.43203E-01
-5.0095296E-02,-2.43203E-01
-5.0094368E-02,-2.43203E-01
-5.0093440E-02,-2.23672E-01
-5.0092512E-02,-2.23672E-01
-5.0091584E-02,-1.84609E-01
-5.0090656E-02,-2.43203E-01
-5.0089728E-02,-1.84609E-01
-5.0088800E-02,-2.43203E-01
-5.0087872E-02,-2.04141E-01
-5.0086944E-02,-2.43203E-01
-5.0086016E-02,-1.84609E-01
-5.0085088E-02,-2.82266E-01
-5.0084160E-02,-1.84609E-01
-5.0083232E-02,-2.43203E-01
-5.0082304E-02,-2.62734E-01
-5.0081376E-02,-1.84609E-01
-5.0080448E-02,-2.04141E-01
-5.0079520E-02,-2.23672E-01
-5.0078592E-02,-2.43203E-01
-5.0077664E-02,-1.84609E-01
-5.0076736E-02,-1.84609E-01
-5.0075808E-02,-2.04141E-01
-5.0074880E-02,-2.23672E-01
-5.0073952E-02,-1.84609E-01
-5.0073024E-02,-2.23672E-01
-5.0072096E-02,-1.84609E-01
-5.0071168E-02,-2.04141E-01
-5.0070240E-02,-2.43203E-01
-5.0069312E-02,-1.84609E-01
-5.0068384E-02,-1.84609E-01
-5.0067456E-02,-2.43203E-01
-5.0066528E-02,-1.84609E-01
-5.0065600E-02,-2.04141E-01
-5.0064672E-02,-1.84609E-01
-5.0063744E-02,-2.04141E-01
-5.0062816E-02,-1.65078E-01
-5.0061888E-02,-1.84609E-01
-5.0060960E-02,-1.84609E-01
-5.0060032E-02,-1.65078E-01
-5.0059104E-02,-1.84609E-01
-5.0058176E-02,-1.84609E-01
-5.0057248E-02,-2.04141E-01
-5.0056320E-02,-2.43203E-01
-5.0055392E-02,-2.82266E-01
-5.0054464E-02,-1.84609E-01
-5.0053536E-02,-1.65078E-01
-5.0052608E-02,-2.04141E-01
-5.0051680E-02,-1.84609E-01
-5.0050752E-02,-2.04141E-01
-5.0049824E-02,-1.84609E-01
-5.0048896E-02,-1.84609E-01
-5.0047968E-02,-1.84609E-01
-5.0047040E-02,-1.84609E-01
-5.0046112E-02,-2.23672E-01
-5.0045184E-02,-1.65078E-01
-5.0044256E-02,-1.84609E-01
-5.0043328E-02,-2.04141E-01
-5.0042400E-02,-1.65078E-01
-5.0041472E-02,-2.43203E-01
-5.0040544E-02,-1.84609E-01
-5.0039616E-02,-1.65078E-01
-5.0038688E-02,-2.23672E-01
-5.0037760E-02,-2.04141E-01
-5.0036832E-02,-1.84609E-01
-5.0035904E-02,-2.04141E-01
-5.0034976E-02,-2.04141E-01
-5.0034048E-02,-1.84609E-01
-5.0033120E-02,-1.84609E-01
-5.0032192E-02,-2.43203E-01
-5.0031264E-02,-2.04141E-01
-5.0030336E-02,-1.84609E-01
-5.0029408E-02,-1.26016E-01
-5.0028480E-02,-1.26016E-01
-5.0027552E-02,-1.84609E-01
-5.0026624E-02,-1.26016E-01
-5.0025696E-02,-1.84609E-01
-5.0024768E-02,-1.06484E-01
-5.0023840E-02,-1.84609E-01
-5.0022912E-02,-1.84609E-01
-5.0021984E-02,-1.26016E-01
-5.0021056E-02,-1.65078E-01
-5.0020128E-02,-2.43203E-01
-5.0019200E-02,-1.84609E-01
-5.0018272E-02,-1.84609E-01
-5.0017344E-02,-1.26016E-01
-5.0016416E-02,-1.65078E-01
-5.0015488E-02,-1.65078E-01
-5.0014560E-02,-1.84609E-01
-5.0013632E-02,-1.26016E-01
-5.0012704E-02,-1.84609E-01
-5.0011776E-02,-1.06484E-01
-5.0010848E-02,-2.04141E-01
-5.0009920E-02,-1.84609E-01
-5.0008992E-02,-1.65078E-01
-5.0008064E-02,-1.45547E-01
-5.0007136E-02,-1.84609E-01
-5.0006208E-02,-1.65078E-01
-5.0005280E-02,-1.84609E-01
-5.0004352E-02,-1.45547E-01
-5.0003424E-02,-1.65078E-01
-5.0002496E-02,-1.84609E-01
-5.0001568E-02,-1.65078E-01
-5.0000640E-02,-2.23672E-01
-4.9999712E-02,-1.26016E-01
-4.9998784E-02,-1.06484E-01
-4.9997856E-02,-1.65078E-01
-4.9996928E-02,-1.26016E-01
-4.9996000E-02,-1.65078E-01
-4.9995072E-02,-1.84609E-01
-4.9994144E-02,-1.84609E-01
-4.9993216E-02,-1.65078E-01
-4.9992288E-02,-1.65078E-01
-4.9991360E-02,-2.04141E-01
-4.9990432E-02,-1.65078E-01
-4.9989504E-02,-1.26016E-01
-4.9988576E-02,-1.26016E-01
-4.9987648E-02,-1.06484E-01
-4.9986720E-02,-1.06484E-01
-4.9985792E-02,-1.84609E-01
-4.9984864E-02,-1.84609E-01
-4.9983936E-02,-1.26016E-01
-4.9983008E-02,-1.45547E-01
-4.9982080E-02,-2.23672E-01
-4.9981152E-02,-1.06484E-01
-4.9980224E-02,-1.45547E-01
-4.9979296E-02,-1.65078E-01
-4.9978368E-02,-1.45547E-01
-4.9977440E-02,-1.84609E-01
-4.9976512E-02,-2.04141E-01
-4.9975584E-02,-1.84609E-01
-4.9974656E-02,-1.65078E-01
-4.9973728E-02,-1.45547E-01
-4.9972800E-02,-1.26016E-01
-4.9971872E-02,-1.45547E-01
-4.9970944E-02,-1.65078E-01
-4.9970016E-02,-1.06484E-01
-4.9969088E-02,-1.45547E-01
-4.9968160E-02,-1.26016E-01
-4.9967232E-02,-8.69531E-02
-4.9966304E-02,-1.26016E-01
-4.9965376E-02,-1.26016E-01
-4.9964448E-02,-1.65078E-01
-4.9963520E-02,-1.65078E-01
-4.9962592E-02,-1.45547E-01
-4.9961664E-02,-1.65078E-01
-4.9960736E-02,-1.45547E-01
-4.9959808E-02,-1.45547E-01
-4.9958880E-02,-1.26016E-01
-4.9957952E-02,-1.45547E-01
-4.9957024E-02,-1.06484E-01
-4.9956096E-02,-1.45547E-01
-4.9955168E-02,-1.06484E-01
-4.9954240E-02,-1.06484E-01
-4.9953312E-02,-1.45547E-01
-4.9952384E-02,-1.06484E-01
-4.9951456E-02,-1.45547E-01
-4.9950528E-02,-1.26016E-01
-4.9949600E-02,-1.06484E-01
-4.9948672E-02,-1.45547E-01
-4.9947744E-02,-1.45547E-01
-4.9946816E-02,-1.06484E-01
-4.9945888E-02,-1.06484E-01
-4.9944960E-02,-1.26016E-01
-4.9944032E-02,-1.06484E-01
-4.9943104E-02,-1.45547E-01
-4.9942176E-02,-1.06484E-01
-4.9941248E-02,-1.45547E-01
-4.9940320E-02,-1.06484E-01
-4.9939392E-02,-1.45547E-01
-4.9938464E-02,-1.65078E-01
-4.9937536E-02,-1.06484E-01
-4.9936608E-02,-6.74219E-02
-4.9935680E-02,-1.06484E-01
-4.9934752E-02,-1.26016E-01
-4.9933824E-02,-1.26016E-01
-4.9932896E-02,-1.26016E-01
-4.9931968E-02,-1.26016E-01
-4.9931040E-02,-1.26016E-01
-4.9930112E-02,-8.69531E-02
-4.9929184E-02,-1.45547E-01
-4.9928256E-02,-1.06484E-01
-4.9927328E-02,-1.45547E-01
-4.9926400E-02,-1.06484E-01
-4.9925472E-02,-1.26016E-01
-4.9924544E-02,-6.74219E-02
-4.9923616E-02,-1.06484E-01
-4.9922688E-02,-1.45547E-01
-4.9921760E-02,-1.26016E-01
-4.9920832E-02,-4.78906E-02
-4.9919904E-02,-1.06484E-01
-4.9918976E-02,-1.45547E-01
-4.9918048E-02,-1.26016E-01
-4.9917120E-02,-1.45547E-01
-4.9916192E-02,-8.69531E-02
-4.9915264E-02,-4.78906E-02
-4.9914336E-02,-1.26016E-01
-4.9913408E-02,-1.45547E-01
-4.9912480E-02,-6.74219E-02
-4.9911552E-02,-1.06484E-01
-4.9910624E-02,-1.06484E-01
-4.9909696E-02,-1.26016E-01
-4.9908768E-02,-8.69531E-02
-4.9907840E-02,-1.06484E-01
-4.9906912E-02,-1.06484E-01
-4.9905984E-02,-1.26016E-01
-4.9905056E-02,-1.26016E-01
-4.9904128E-02,-8.69531E-02
-4.9903200E-02,-1.06484E-01
-4.9902272E-02,-1.06484E-01
-4.9901344E-02,-6.74219E-02
-4.9900416E-02,-1.06484E-01
-4.9899488E-02,-1.06484E-01
-4.9898560E-02,-1.84609E-01
-4.9897632E-02,-1.26016E-01
-4.9896704E-02,-8.69531E-02
-4.9895776E-02,-1.06484E-01
-4.9894848E-02,-8.69531E-02
-4.9893920E-02,-6.74219E-02
-4.9892992E-02,-6.74219E-02
-4.9892064E-02,-1.06484E-01
-4.9891136E-02,-8.69531E-02
-4.9890208E-02,-1.06484E-01
-4.9889280E-02,-8.69531E-02
-4.9888352E-02,-8.69531E-02
-4.9887424E-02,-1.45547E-01
-4.9886496E-02,-1.45547E-01
-4.9885568E-02,-8.69531E-02
-4.9884640E-02,-4.78906E-02
-4.9883712E-02,-6.74219E-02
-4.9882784E-02,-1.06484E-01
-4.9881856E-02,-1.06484E-01
-4.9880928E-02,-6.74219E-02
-4.9880000E-02,-4.78906E-02
-4.9879072E-02,-1.06484E-01
-4.9878144E-02,-6.74219E-02
-4.9877216E-02,-1.26016E-01
-4.9876288E-02,-4.78906E-02
-4.9875360E-02,-1.26016E-01
-4.9874432E-02,-1.06484E-01
-4.9873504E-02,-1.06484E-01
-4.9872576E-02,-1.06484E-01
-4.9871648E-02,-1.06484E-01
-4.9870720E-02,-6.74219E-02
-4.9869792E-02,-1.06484E-01
-4.9868864E-02,-1.45547E-01
-4.9867936E-02,-8.69531E-02
-4.9867008E-02,-8.69531E-02
-4.9866080E-02,-8.69531E-02
-4.9865152E-02,-4.78906E-02
-4.9864224E-02,-6.74219E-02
-4.9863296E-02,-1.45547E-01
-4.9862368E-02,-8.69531E-02
-4.9861440E-02,-6.74219E-02
-4.9860512E-02,-6.74219E-02
-4.9859584E-02,-8.69531E-02
-4.9858656E-02,-1.06484E-01
-4.9857728E-02,-4.78906E-02
-4.9856800E-02,-2.83594E-02
-4.9855872E-02,-1.06484E-01
-4.9854944E-02,-8.69531E-02
-4.9854016E-02,-1.45547E-01
-4.9853088E-02,-1.06484E-01
-4.9852160E-02,-8.69531E-02
-4.9851232E-02,-8.69531E-02
-4.9850304E-02,-4.78906E-02
-4.9849376E-02,-8.69531E-02
-4.9848448E-02,-4.78906E-02
-4.9847520E-02,-8.69531E-02
-4.9846592E-02,-8.69531E-02
-4.9845664E-02,-6.74219E-02
-4.9844736E-02,-1.06484E-01
-4.9843808E-02,-4.78906E-02
-4.9842880E-02,-6.74219E-02
-4.9841952E-02,-1.26016E-01
-4.9841024E-02,-8.69531E-02
-4.9840096E-02,-4.78906E-02
-4.9839168E-02,-4.78906E-02
-4.9838240E-02,-1.06484E-01
-4.9837312E-02,1.07031E-02
-4.9836384E-02,-8.69531E-02
-4.9835456E-02,-4.78906E-02
-4.9834528E-02,-4.78906E-02
-4.9833600E-02,-2.83594E-02
-4.9832672E-02,-1.06484E-01
-4.9831744E-02,-8.69531E-02
-4.9830816E-02,-8.69531E-02
-4.9829888E-02,-4.78906E-02
-4.9828960E-02,-4.78906E-02
-4.9828032E-02,-8.69531E-02
-4.9827104E-02,-2.83594E-02
-4.9826176E-02,-1.26016E-01
-4.9825248E-02,-4.78906E-02
-4.9824320E-02,-6.74219E-02
-4.9823392E-02,-6.74219E-02
-4.9822464E-02,-6.74219E-02
-4.9821536E-02,-8.69531E-02
-4.9820608E-02,-4.78906E-02
-4.9819680E-02,-4.78906E-02
-4.9818752E-02,-4.78906E-02
-4.9817824E-02,-8.69531E-02
-4.9816896E-02,-1.06484E-01
-4.9815968E-02,-4.78906E-02
-4.9815040E-02,-4.78906E-02
-4.9814112E-02,-4.78906E-02
-4.9813184E-02,-2.83594E-02
-4.9812256E-02,-2.83594E-02
-4.9811328E-02,-8.69531E-02
-4.9810400E-02,-1.06484E-01
-4.9809472E-02,-4.78906E-02
-4.9808544E-02,-2.83594E-02
-4.9807616E-02,-6.74219E-02
-4.9806688E-02,-4.78906E-02
-4.9805760E-02,-2.83594E-02
-4.9804832E-02,-2.83594E-02
-4.9803904E-02,-4.78906E-02
-4.9802976E-02,-4.78906E-02
-4.9802048E-02,3.02344E-02
-4.9801120E-02,-4.78906E-02
-4.9800192E-02,-8.82812E-03
-4.9799264E-02,1.07031E-02
-4.9798336E-02,-2.83594E-02
-4.9797408E-02,3.02344E-02
-4.9796480E-02,-8.69531E-02
-4.9795552E-02,-2.83594E-02
-4.9794624E-02,-8.69531E-02
-4.9793696E-02,3.02344E-02
-4.9792768E-02,-1.06484E-01
-4.9791840E-02,-4.78906E-02
-4.9790912E-02,-8.82812E-03
-4.9789984E-02,-6.74219E-02
-4.9789056E-02,-6.74219E-02
-4.9788128E-02,-2.83594E-02
-4.9787200E-02,-8.82812E-03
-4.9786272E-02,6.92969E-02
-4.9785344E-02,3.02344E-02
-4.9784416E-02,-6.74219E-02
-4.9783488E-02,-2.83594E-02
-4.9782560E-02,-2.83594E-02
-4.9781632E-02,1.07031E-02
-4.9780704E-02,1.07031E-02
-4.9779776E-02,-4.78906E-02
-4.9778848E-02,3.02344E-02
-4.9777920E-02,3.02344E-02
-4.9776992E-02,1.07031E-02
-4.9776064E-02,-8.82812E-03
-4.9775136E-02,-2.83594E-02
-4.9774208E-02,3.02344E-02
-4.9773280E-02,1.07031E-02
-4.9772352E-02,-2.83594E-02
-4.9771424E-02,3.02344E-02
-4.9770496E-02,-8.82812E-03
-4.9769568E-02,1.07031E-02
-4.9768640E-02,-8.82812E-03
-4.9767712E-02,-2.83594E-02
-4.9766784E-02,-2.83594E-02
-4.9765856E-02,-8.69531E-02
-4.9764928E-02,-6.74219E-02
-4.9764000E-02,-2.83594E-02
-4.9763072E-02,3.02344E-02
-4.9762144E-02,-2.83594E-02
-4.9761216E-02,1.07031E-02
-4.9760288E-02,-8.82812E-03
-4.9759360E-02,-4.78906E-02
-4.9758432E-02,-8.69531E-02
-4.9757504E-02,-2.83594E-02
-4.9756576E-02,-2.83594E-02
-4.9755648E-02,-6.74219E-02
-4.9754720E-02,-6.74219E-02
-4.9753792E-02,-8.82812E-03
-4.9752864E-02,1.07031E-02
-4.9751936E-02,-8.82812E-03
-4.9751008E-02,-8.82812E-03
-4.9750080E-02,1.07031E-02
-4.9749152E-02,-8.82812E-03
-4.9748224E-02,-2.83594E-02
-4.9747296E-02,-2.83594E-02
-4.9746368E-02,-2.83594E-02
-4.9745440E-02,-8.82812E-03
-4.9744512E-02,-2.83594E-02
-4.9743584E-02,4.97656E-02
-4.9742656E-02,1.07031E-02
-4.9741728E-02,8.88281E-02
-4.9740800E-02,-8.82812E-03
-4.9739872E-02,1.07031E-02
-4.9738944E-02,3.02344E-02
-4.9738016E-02,-2.83594E-02
-4.9737088E-02,8.88281E-02
-4.9736160E-02,8.88281E-02
-4.9735232E-02,-2.83594E-02
-4.9734304E-02,3.02344E-02
-4.9733376E-02,-2.83594E-02
-4.9732448E-02,-8.82812E-03
