in s,C1 in V
-1.8459008E-03,4.77793E-02
-1.8458720E-03,4.72910E-02
-1.8458432E-03,5.02207E-02
-1.8458144E-03,4.92441E-02
-1.8457856E-03,4.87559E-02
-1.8457568E-03,4.72910E-02
-1.8457280E-03,4.77793E-02
-1.8456992E-03,4.72910E-02
-1.8456704E-03,4.87559E-02
-1.8456416E-03,4.87559E-02
-1.8456128E-03,4.72910E-02
-1.8455840E-03,4.77793E-02
-1.8455552E-03,4.82676E-02
-1.8455264E-03,4.77793E-02
-1.8454976E-03,4.82676E-02
-1.8454688E-03,4.87559E-02
-1.8454400E-03,4.72910E-02
-1.8454112E-03,4.72910E-02
-1.8453824E-03,5.02207E-02
-1.8453536E-03,4.77793E-02
-1.8453248E-03,4.82676E-02
-1.8452960E-03,4.92441E-02
-1.8452672E-03,4.97324E-02
-1.8452384E-03,4.87559E-02
-1.8452096E-03,4.82676E-02
-1.8451808E-03,4.82676E-02
-1.8451520E-03,4.97324E-02
-1.8451232E-03,4.97324E-02
-1.8450944E-03,4.87559E-02
-1.8450656E-03,4.92441E-02
-1.8450368E-03,4.87559E-02
-1.8450080E-03,4.87559E-02
-1.8449792E-03,4.87559E-02
-1.8449504E-03,4.87559E-02
-1.8449216E-03,4.87559E-02
-1.8448928E-03,4.77793E-02
-1.8448640E-03,4.82676E-02
-1.8448352E-03,4.72910E-02
-1.8448064E-03,4.92441E-02
-1.8447776E-03,4.82676E-02
-1.8447488E-03,4.92441E-02
-1.8447200E-03,4.92441E-02
-1.8446912E-03,4.82676E-02
-1.8446624E-03,4.87559E-02
-1.8446336E-03,4.77793E-02
-1.8446048E-03,4.72910E-02
-1.8445760E-03,4.82676E-02
-1.8445472E-03,4.87559E-02
-1.8445184E-03,4.82676E-02
-1.8444896E-03,4.82676E-02
-1.8444608E-03,4.82676E-02
-1.8444320E-03,4.77793E-02
-1.8444032E-03,4.68027E-02
-1.8443744E-03,4.77793E-02
-1.8443456E-03,4.68027E-02
-1.8443168E-03,4.77793E-02
-1.8442880E-03,4.77793E-02
-1.8442592E-03,4.87559E-02
-1.8442304E-03,4.77793E-02
-1.8442016E-03,4.72910E-02
-1.8441728E-03,4.72910E-02
-1.8441440E-03,4.72910E-02
-1.8441152E-03,4.82676E-02
-1.8440864E-03,4.82676E-02
-1.8440576E-03,4.97324E-02
-1.8440288E-03,5.02207E-02
-1.8440000E-03,4.82676E-02
-1.8439712E-03,4.82676E-02
-1.8439424E-03,4.72910E-02
-1.8439136E-03,4.77793E-02
-1.8438848E-03,4.82676E-02
-1.8438560E-03,4.77793E-02
-1.8438272E-03,4.77793E-02
-1.8437984E-03,4.63145E-02
-1.8437696E-03,4.82676E-02
-1.8437408E-03,4.87559E-02
-1.8437120E-03,4.87559E-02
-1.8436832E-03,4.77793E-02
-1.8436544E-03,4.82676E-02
-1.8436256E-03,4.82676E-02
-1.8435968E-03,4.77793E-02
-1.8435680E-03,4.87559E-02
